-1.504150485992431641e+01,-4.186407470703125000e+01,-1.800700378417968750e+01,2.004547119140625000e+01,4.769254684448242188e+01,6.875130462646484375e+01,1.609869003295898438e+01,3.345568466186523438e+01,4.322734069824218750e+01,5.009693527221679688e+01,-3.155154466629028320e+00,7.396397590637207031e+00,1.388941860198974609e+01,1.831932067871093750e+01,-2.465928459167480469e+01,-1.812480735778808594e+01,-1.370641803741455078e+01,-1.052262687683105469e+01,-4.449931716918945312e+01,-4.599407958984375000e+01,-4.644226074218750000e+01,-4.654747009277343750e+01
9.322485923767089844e+00,5.371367263793945312e+01,6.728337860107421875e+01,3.917126464843750000e+01,2.274569320678710938e+01,1.983664512634277344e+01,-3.222612619400024414e+00,-4.009827423095703125e+01,-6.086963272094726562e+01,-7.547877502441406250e+01,-1.150528907775878906e+01,-5.585889816284179688e+01,-8.207369995117187500e+01,-9.936531829833984375e+01,-1.399247550964355469e+01,-5.578463363647460938e+01,-8.172735595703125000e+01,-9.918150329589843750e+01,-1.405760097503662109e+01,-4.748445510864257812e+01,-6.605242156982421875e+01,-8.242852020263671875e+01
9.786067199707031250e+01,1.013201599121093750e+02,9.150532531738281250e+01,9.487999725341796875e+01,9.880455017089843750e+01,1.053297500610351562e+02,1.005714111328125000e+02,1.028857192993164062e+02,1.021696166992187500e+02,1.004558486938476562e+02,1.022553634643554688e+02,1.066113357543945312e+02,1.074411087036132812e+02,1.069888153076171875e+02,1.018274002075195312e+02,1.054368972778320312e+02,1.059794845581054688e+02,1.053544387817382812e+02,9.732166290283203125e+01,1.003563842773437500e+02,1.009957351684570312e+02,1.007653274536132812e+02
